Código interno;Nome;Preço regular;ativo;estoque;Código de barras;Promocao;Data termino promocao
363;Rosca Rainha De Frios Kg;5,52295323;False;275;;;
14048;Rosq Casaredo 200G Cha Preto;31,43761146;False;573;7,89641E+12;;
6187;Rosq Festiva 300G Chocolate;33,78121971;False;913;6187;;
6188;Rosq Festiva 300G Coco;2,986111644;False;280;;;
6189;Rosq Festiva 300G Leite;76,38194089;False;427;;;
6190;Rosq Joanopolis 200G Leite;7,994317632;False;881;;;
6191;Rosq Liane 400G Choc;43,29182452;False;335;;;
6192;Rosq Liane 400G Coco;2,836642607;False;758;;;
6195;Rosq Panco 200G Coco;0,220066839;False;990;;;
6196;Rosq Panco 500G Baunilha;15,05084974;False;887;;;
6197;Rosq Panco 500G Chocolate;0,607754084;False;392;;;
6198;Rosq Panco 500G Coco;56,39897495;False;626;;;
6199;Rosq Panco 500G Leite;2,577479962;False;196;;;
6200;Rosq Panco 500G Milho Verde;23,72057003;False;897;6200;;
6201;Rosq Panco 500G Nata;7,795391078;False;605;;;
6202;Rosq Piraque 400G Leite;2,029897927;False;812;;;
11886;Rosq Qualita 335G Chocolate;6,949059845;False;899;7,895E+12;;
11887;Rosq Qualita 335G Coco;36,65950623;False;844;7,895E+12;;
6203;Rosq Tica 500G Coco;25,94936693;False;826;;;
6204;Rosquinha Artesanal Minnas 120G;80,05021725;False;42;;;
405;Rosquinha Canela C/ Acucar;41,50796392;False;328;;;
14046;Rosquinha Casaredo 280G Brigadeiro;50,16616235;False;218;7,89641E+12;;
72;Rucula Un;51,71459373;False;187;7,89896E+12;;
7350;Rum Bacardi Big Apple 750Ml;27,46098642;False;492;;;
14996;Rum Brasileiro Carta Branca Bacardi Garrafa 980ml;1,079260001;False;956;7,89113E+12;;
11560;Rum Brasileiro Flavored Big Apple Bacardi Garrafa 980ml;36,13539475;False;189;7,89113E+12;;
12806;Rum Brasileiro Flavored Limón Bacardi Garrafa 980ml;14,49680214;False;990;7,89113E+12;;
7459;Run Montilla 1L Carta Cristal;28,13958147;False;751;;;
14727;SAB SUAVILLE HID CREAM  85g;24,24018518;False;526;7,89893E+12;;
9316;Sab Alma De Flores 130G;8,147588961;False;159;;;
10821;Sab Baby 123 80G Rosa;16,17135861;False;420;;;
10822;Sab Baby 123 Azul 80G;1,627183706;False;59;;;
9317;Sab Dove 90G Esfoliacao;54,06238915;False;43;9317;;
9319;Sab Dove 90G Karite E Baunilha;15,99018078;False;873;;;
9320;Sab Dove 90G Original;38,54487824;False;380;;;
9321;Sab Flor De Ype 90G Doce Frescor;3,873474961;False;671;;;
9323;Sab Flor De Ype 90G Poder E Refrescancia;31,12696303;False;100;;;
9324;Sab Flor De Ype 90G Puro E Suave;7,734020446;False;440;9324;;
9325;Sab Flor De Ype 90G Tentacao Radiante;7,260392431;False;281;;;
9326;Sab Flor De Ype 90G Ternura E Cuidado;16,7356765;False;456;;;
9327;Sab Francis Luxo 90G Amarelo;56,98025656;False;346;;;
9328;Sab Francis Luxo 90G Azul;58,01175301;False;267;;;
9329;Sab Francis Luxo 90G Branco;36,4386992;False;164;;;
9330;Sab Francis Luxo 90G Laranja;33,99120349;False;220;;;
9331;Sab Francis Luxo 90G Lilas;50,99837318;False;25;9331;;
9336;Sab Francis Sv 90G Cha Verde;32,9711851;False;290;;;
9339;Sab Francis Sv 90G Frutas Verm;4,845801639;False;909;;;
9340;Sab Francis Sv 90G Iogurt;2,467708929;False;41;;;
9343;Sab Granado Glicerina Trad 90G;2,777735108;False;391;;;
9344;Sab Iara 360G Erva Doce E Aveia;17,19924352;False;301;;;
10627;Sab Iara C/4Un.;24,63098303;False;332;10627;;
9442;Sab Int Dermacyd 200Ml Breeze;0;False;306;;;
9444;Sab Int Dermacyd 200Ml Femina;4,292518056;False;708;;;
9448;Sab Intima Opus Toilet 250Ml;41,30608509;False;39;7,89601E+12;;
9345;Sab Johnsons 90G Cheia De Vida;39,45891119;False;525;;;
10825;Sab Johnsons 90G Desperte;2,0609907;False;803;10825;;
9346;Sab Johnsons 90G Harmonize;24,55735259;False;937;;;
10828;Sab Johnsons 90G Rosa E Jasmim;1,626952815;False;558;;;
10829;Sab Johnsons Baby 80G Glicerina;32,06202182;False;332;;;
10830;Sab Johnsons Baby 80G Hora Do Sono;27,10166083;False;559;;;
10831;Sab Johnsons Baby 80G Pele Delicada;16,66079751;False;138;;;
9347;Sab La Flore 180G Erva Doce;15,85354284;False;356;;;
9348;Sab La Flore 180G Flor De Cereja;52,85601218;False;810;9348;;
9350;Sab La Flore 180G Maracuja;14,13534051;False;94;;;
10524;Sab Lava Roupas Liq K Lustra 1L;22,10531411;False;459;;;
11326;Sab Liq Fiorucci 500Ml Mor C/ Champagne;6,603042224;False;343;7,89118E+12;;
10152;Sab Liq K Lustra 1L C/ Cera Lava Piso;29,26368084;False;910;;;
12149;Sab. Liq. Lux Brisa Floral 250Ml;36,29005038;False;965;7,89115E+12;;
10729;Sab Liq Palmolive 250Ml Aroma Therapy;19,53966039;False;501;7,89102E+12;;
9427;Sab Liq Palmolive 250Ml Segredo Sedutor;19,10006865;False;439;;;
15255;Sab Liq Total Protect 500Ml Lavanda;20,36087976;False;920;7,89618E+12;;
9352;Sab Lux 85G Brisa De Lavanda;67,17731368;False;916;;;
9353;Sab Lux 85G Brisa Floral;3,287054296;False;992;;;
9354;Sab Lux 85G Buque Dos Sonhos;14,68389892;False;179;;;
9355;Sab Lux 85G Frescor Irresisivel;7,985790793;False;545;9355;;
9356;Sab Lux 85G Suavidade Das Petalas;0,35197091;False;747;;;
9357;Sab Lux 85G Tentacao Floral;49,49931547;False;973;;;
9358;Sab Lux 85G Toque De Baunilha;14,31618154;False;90;;;
12969;Sab Matacura 80G Sarnicida;26,41194936;False;23;;;
9374;Sab Motivos 90G Docura;3,945788609;False;45;;;
9375;Sab Motivos 90G Romance;15,19139928;False;450;;;
9376;Sab Nips 90G Algas Marinhas;11,91293699;False;892;;;
9377;Sab Nips 90G Frutas Vermelhas;35,70664223;False;432;;;
9380;Sab Nivea 90G Camomila/Flores;8,020368212;False;878;;;
9382;Sab Nivea 90G Flores/Al Vera;2,744055783;False;606;;;
9384;Sab Nivea 90G Limao E Oleos;91,24452656;False;417;;;
9392;Sab Palmolive 150G Oleo De Argan;11,90248323;False;759;;;
9393;Sab Palmolive 150G Petalas;14,82144544;False;420;9393;;
9394;Sab Palmolive 150G Segredo  Sedutor Fram;22,98352695;False;654;;;
9399;Sab Palmolive 90G Coco/Algodao;20,51639556;False;337;;;
9402;Sab Palmolive 90G Geleia Real Nutriçao;58,16046429;False;561;;;
9407;Sab Palmolive 90G Oleo Argan;18,06030828;False;708;;;
9408;Sab Palmolive 90G Petalas De Rosas;32,34920732;False;667;;;
9410;Sab Palmolive 90G Segredo Sedutor;8,899920473;False;599;;;
9411;Sab Phebo 90G Flores Primavera;2,249427932;False;329;;;
9412;Sab Phebo 90G Frescor Da Manha;25,43493449;False;793;;;
9413;Sab Phebo 90G Lavanda;14,13501088;False;978;;;
9414;Sab Phebo 90G Odor Rosas;25,68153276;False;678;;;
10835;Sab Pompom 80G Camomila E Erva C;52,04805413;False;644;;;
10836;Sab Pompom 80G Glicerinado;15,07706632;False;631;;;
10837;Sab Pompom 80G Leite E Mel;3,646159451;False;443;;;
9437;Sab Protex 90G Fresh;39,45351889;False;973;;;
13736;Sab Protex 90G Propolis;26,55616888;False;623;;;
13735;Sab Protex 90G Suave;15,06427587;False;941;;;
9441;Sab Protex For Men 90G Sport;85,40239637;False;993;;;
12973;Sab Sanol Dog Antipulgas 80G;0,467025901;False;874;12973;;
12974;Sab Sarnatyl Caes 100G;8,842552986;False;643;7,8986E+12;;
9415;Sab Senador 130G Classic;62,92012502;False;90;;;
9418;Sab Senador 130G Sport;12,54194059;False;777;;;
14726;Sab Suaville 85G Erva Doce Esfoliante;49,01900395;False;880;7,89893E+12;;
14728;Sab Suaville 85G Frutas Vermelhas;23,36770228;False;930;7,89893E+12;;
10839;Sab Turma Da Monica 75G Hid;3,611170251;False;987;;;
10841;Sab Turma Monica 75G Huggies;22,362756;False;541;;;
10385;Sabão HIGI CALCINHA Cremoso 300ml;50,13320422;False;675;7,89836E+12;;
10212;Sabao Pasta Atol 500G Neutro;5,341799048;False;459;;;
10629;Sabao Pedra Conde 1Kg  Azul;0,935399109;False;710;;;
10630;Sabao Pedra Conde 1Kg Glicerina;1,497090857;False;518;;;
11760;Sabao Pedra Icaraí 200G Coco;65,67837298;False;709;7,89892E+12;;
10631;Sabao Pedra Indaia 1Un Coco;52,95581083;False;920;;;
10632;Sabao Pedra Minuano 1Kg Neutro;39,69597124;False;679;;;
10635;Sabao Pedra Razzo 200G Neutro;1,414448976;False;382;;;
10636;Sabao Pedra Razzo 600G;26,36507105;False;27;;;
10639;Sabao Pedra Ype 1Kg Aloe;9,749916808;False;873;;;
10642;Sabao Pedra Ype 1Kg Fresh;27,72639199;False;539;;;
10643;Sabao Pedra Ype 1Kg Multi;3,510067327;False;950;;;
10644;Sabao Pedra Ype 1Kg Neutro;31,9998123;False;27;;;
10649;Sabao Pedra Ype 200G Multiativo;28,90606159;False;919;;;
10650;Sabao Pedra Ype 200G Neutro Un;25,80076866;False;438;;;
11290;Sabão RAZZO Amarelo Neutro 1KG;0;False;105;7,89602E+12;;
13624;Sabão em Barra Glicerinado Multiuso Neutro Minuano Pacote 200g;0,419762446;False;78;7,89766E+12;;
14964;Sabão em Barra YPÊ Flores 200g;18,76119572;False;952;7,8961E+12;;
10469;Sabão em Pó ASSIM Tripla Ação 900g;57,80011135;False;773;7,8933E+12;;
12860;Sabão em Pó ASSIM Triplação Floral Caixa 1Kg;13,20965767;False;339;7,8933E+12;;
14217;Sabonete Albany Feminino 85G Azul;11,99512884;False;634;7,89766E+12;;
14388;Sabonete Barra Rosas e Sândalo Johnson's Daily Care Envoltório 80g;0,932541076;False;681;7,89101E+12;;
10526;Sabonete Infantil em Barra Loção Hidratante Pom Pom Caixa 80g;12,21867091;False;887;7,89609E+12;;
10664;Sabonete Infantil em Barra Toque de Amêndoas Huggies Caixa 75g;20,68744344;False;490;7,89602E+12;;
15535;Sabonete Líquido Baby Shark Isababy Frasco 230ml;1,581891462;False;426;7,89369E+12;;
13267;Sabonete Líquido Buquê de Jasmim Lux Botanicals Frasco 250ml;11,80620899;False;794;7,89115E+12;;
10833;Sabonete Liquido Davene Bebe Vida 200Ml Infantil;3,719960745;False;252;7,89849E+12;;
13400;Sabonete Líquido Flor de Verbena Lux Botanicals Frasco 250ml;2,727143694;False;201;7,89115E+12;;
13275;Sabonete Líquido Hidratação Saudável Palmolive Naturals Frasco 250ml;5,75953976;False;324;7,89102E+12;;
11205;Sabonete Líquido Íntimo Soft Floral Protex Cuidado Íntimo Frasco 200ml;8,696659731;False;834;7,89102E+12;;
10129;Sabonete Líquido Íntimo Suave Intimus Frasco 200ml;14,67272566;False;282;7,89602E+12;;
9446;Sabonete Líquido Íntimo Suave Intimus Leve 200ml e Pague 150ml;79,50271107;False;517;7,89602E+12;;
9424;Sabonete Líquido LUX Rosas Francesas 200ml;23,62455165;False;487;7,89115E+12;;
13268;Sabonete Líquido Lavanda Lux Botanicals Frasco 250ml;1,72143696;False;226;7,89115E+12;;
13278;Sabonete Líquido Óleo Nutritivo Palmolive Naturals Frasco 250ml;3,46659703;False;84;7,89102E+12;;
13376;Sabonete Líquido Rosas Francesas Lux Botanicals Frasco 250ml;51,03862231;False;646;7,89115E+12;;
15254;Sabonete Líquido Total Protect Antibacterial Amêndoas e Aveia 500ml;5,106506921;False;992;7,89618E+12;;
12908;Sabonete Suaville Aveia 85g;8,422128085;False;681;7,89893E+12;;
13899;Sabonete em Barra Alfazema Francis Aromachologie Cartucho 90g;47,61673516;False;837;7,89609E+12;;
12531;Sabonete em Barra Antibacteriano 3 em 1 Protex For Men Cartucho 85g;3,181290597;False;727;7,89102E+12;;
9435;Sabonete em Barra Antibacteriano Aveia Protex Cartucho 85g;42,36200326;False;990;7,89102E+12;;
9436;Sabonete em Barra Antibacteriano Cream Protex Cartucho 85g;1,38472824;False;650;7,89102E+12;;
10133;Sabonete em Barra Antibacteriano Energy Protex For Men Cartucho 85g;0,111593367;False;874;7,89102E+12;;
12752;Sabonete em Barra Antibacteriano Óleo de Macadâmia Protex Pro-Hidrata Cartucho 90g;17,714995;False;206;7,89102E+12;;
13766;Sabonete em Barra Antibacteriano Oliva Protex Pro-Hidrata Caixa 85g;46,88411937;False;93;7,89102E+12;;
13819;Sabonete em Barra Antibacteriano Protex Complete 12 Cartucho 85g;20,95837959;False;91;7,89102E+12;;
13888;Sabonete em Barra Antibacteriano Protex Vitamina E Cartucho 85g;2,993819148;False;458;7,89102E+12;;
12454;Sabonete em Barra Antibacteriano Sport Protex For Men Cartucho 85g;30,23556279;False;284;7,89102E+12;;
9438;Sabonete em Barra Antiespinhas Protex Limpeza Profunda Cartucho 85g;0;False;953;7,89102E+12;;
13823;Sabonete em Barra Azaléia Francis Sedução Cartucho 85g;83,38705962;False;131;7,89118E+12;;
13124;Sabonete em Barra Buquê de Jasmim Lux Botanicals Cartucho 85g;89,5712625;False;818;7,89115E+12;;
13821;Sabonete em Barra Camomila Francis Relaxamento Cartucho 85g;53,98582572;False;867;7,89609E+12;;
15003;Sabonete em Barra Cerejeira do Oriente Francis Caixa 90g;31,99139821;False;912;7,89609E+12;;
13803;Sabonete em Barra Erva-Doce Francis Equilíbrio Cartucho 85g;32,03060162;False;352;7,89118E+12;;
14553;Sabonete em Barra Erva-Doce Johnson's Daily Care Cartucho 80g;1,483108249;False;967;7,89101E+12;;
13716;Sabonete em Barra Esfoliação Delicada Palmolive Naturals Cartucho 85g;34,66606667;False;638;7,89102E+12;;
10241;Sabonete em Barra Esfoliação Suave Palmolive Naturals Cartucho 85g;36,31248509;False;466;7,89102E+12;;
10826;Sabonete em Barra Eucalipto Johnson's Daily Care Cartucho 80g;4,121084626;False;353;7,89101E+12;;
13898;Sabonete em Barra Flor de Laranjeira Francis Energia Cartucho 85g;23,45034952;False;235;7,89118E+12;;
13874;Sabonete em Barra Gardênia Francis Aromachologie Cartucho 90g;12,77262637;False;793;7,89609E+12;;
12287;Sabonete em Barra Gerânio Francis Aromachologie Cartucho 90g;29,84071802;False;565;7,89609E+12;;
13810;Sabonete em Barra Glicerinado Buquê de Jasmim Lux Botanicals Cartucho 125g;18,97545242;False;596;7,89115E+12;;
15627;Sabonete em Barra Glicerinado Capim-Limão & Frangipani Lux Botanicals Cartucho 85g;34,08365137;False;292;7,89115E+12;;
12765;Sabonete em Barra Glicerinado Flor de Baunilha Lux Botanicals Cartucho 85g;51,65618542;False;354;7,89115E+12;;
12787;Sabonete em Barra Glicerinado Flor de Lótus Lux Botanicals Cartucho 85g;9,543766743;False;979;7,89115E+12;;
12705;Sabonete em Barra Glicerinado Flor de Verbena Lux Botanicals Cartucho 85g;62,9410017;False;733;7,89115E+12;;
13150;Sabonete em Barra Glicerinado Lavanda Lux Botanicals Cartucho 85g;8,114635177;False;298;7,89115E+12;;
12704;Sabonete em Barra Glicerinado Orquídea Negra Lux Botanicals Cartucho 85g;0,980985918;False;182;7,89115E+12;;
12754;Sabonete em Barra Glicerinado Rosas Francesas Lux Botanicals Cartucho 85g;59,29534302;False;647;7,89115E+12;;
10249;Sabonete em Barra Hidrata & Perfuma Palmolive Naturals Cartucho 85g;9,408989556;False;889;7,89102E+12;;
14825;Sabonete em Barra Hidratação Intensiva Palmolive Naturals Cartucho 85g;10,42261559;False;355;7,89102E+12;;
12645;Sabonete em Barra Hidratação Saudável Palmolive Naturals Cartucho 150g;9,629731948;False;112;7,89102E+12;;
10247;Sabonete em Barra Hidratação Saudável Palmolive Naturals Cartucho 85g;10,89788108;False;549;7,89102E+12;;
9378;Sabonete em Barra Hidratante Aveia Nivea Pacote 85g;16,14443242;False;994;4,0059E+12;;
12615;Sabonete em Barra Hidratante Camomila & Flor de Algodão Nivea Pacote 85g;19,10887026;False;968;4,0059E+12;;
14757;Sabonete em Barra Hidratante Erva-Doce & Óleos Nivea Pacote 85g;5,591065844;False;353;4,0059E+12;;
12788;Sabonete em Barra Hidratante Leite Nivea Pacote 85g;51,49797824;False;252;4,0059E+12;;
12451;Sabonete em Barra Hidratante Talco & Óleo de Amêndoas Nivea Pacote 85g;26,0258919;False;759;4,0059E+12;;
14811;Sabonete em Barra Hidratante Toque de Baunilha Nivea Pacote 85g;11,43235333;False;551;4,0059E+12;;
10827;Sabonete em Barra Lavanda Johnson's Daily Care Cartucho 80g;16,97754742;False;808;7,89101E+12;;
12706;Sabonete em Barra Lírio Azul Lux Botanicals Cartucho 85g;36,32927962;False;608;7,89115E+12;;
13820;Sabonete em Barra Lírio Francis Aromachologie Cartucho 90g;61,09117091;False;488;7,89609E+12;;
14999;Sabonete em Barra Nutre & Hidrata Palmolive Naturals Cartucho 85g;8,6915759;False;304;7,89102E+12;;
10132;Sabonete em Barra Nutrição e Suavidade Palmolive Naturals Cartucho 150g;4,083243051;False;998;7,89102E+12;;
10251;Sabonete em Barra Nutrição e Suavidade Palmolive Naturals Cartucho 85g;4,986472601;False;505;7,89102E+12;;
12640;Sabonete em Barra Óleo Nutritivo Palmolive Naturals Cartucho 150g;14,56823829;False;762;7,89102E+12;;
13889;Sabonete em Barra Óleo Nutritivo Palmolive Naturals Cartucho 85g;10,87559221;False;557;7,89102E+12;;
13822;Sabonete em Barra Orquídea Francis Energia Cartucho 85g;26,42996248;False;209;7,89118E+12;;
11175;Sabonete em Barra Reequilíbrio Ameixa e Flor de Cerejeira Dove Go Fresh Caixa 90g;10,76612146;False;551;7,89115E+12;;
14486;Sabonete em Barra Refrescante Uva Verde Johnson's Nutri Spa Cartucho 80g;5,495090061;False;243;7,89101E+12;;
10824;Sabonete em Barra Rejuvenescedora Amêndoas Johnson's Nutri Spa Cartucho 80g;6,846649189;False;537;7,89101E+12;;
10258;Sabonete em Barra Segredo Sedutor Palmolive Naturals Cartucho 85g;2,327661258;False;409;7,89102E+12;;
11446;Sabonete em Barra Sensação Luminosa Palmolive Naturals Cartucho 85g;2,937468435;False;332;7,89102E+12;;
14251;Sabonete em Barra Vegetal Flor de Peônia Davene La Flore Pacote 180g;1,443115634;False;811;7,89849E+12;;
11189;Sabonete em Barra Verbena da Sicília Francis Caixa 90g;3,013341485;False;83;7,89609E+12;;
11525;Sabonete em Barra de Glicerina Granado Bebê Caixa 90g;19,02152132;False;369;7,89651E+12;;
14268;Saboneteira Jaguar;2,461195832;False;478;7,89695E+12;;
15804;Saboneteira Lolly Rosa;2,360070871;False;196;7,8967E+12;;
10892;Saboneteira Murano 1Un;91,82740416;False;846;7,89891E+12;;
10767;Saca Rolha Cabo Plastico Use E Util;27,56021443;False;958;7,89677E+12;;
13742;Saca Rolhas Viel Alto Impacto Ref.3109 Un;10,04298219;False;475;7,89684E+12;;
13745;Saco De Lixo Brasao 100L 100Un Consumo;2,474464705;False;187;;;
12576;Saco De Lixo Brasao 100L 5Un;41,3446619;False;144;;;
12589;Saco De Lixo Brasao 100L Refor 8Un;7,716304508;False;234;;;
12577;Saco De Lixo Brasao 15L;47,00363498;False;110;12577;;
12578;Saco De Lixo Brasao 30L 10Un;1,080735462;False;861;;;
12579;Saco De Lixo Brasao 50 Resistente;1,587678185;False;41;;;
12580;Saco De Lixo Brasao 50L 10Un;60,27480215;False;460;;;
12581;Saco De Lixo Emba Lixo 100L 5Un;28,64479396;False;341;;;
12582;Saco De Lixo Emba Lixo 30L 10Un;94,31658456;False;71;;;
13746;Saco De Pao 1Kg;12,75562823;False;690;;;
13747;Saco De Pao 3Kg;43,74681223;False;456;;;
13748;Saco De Pao 5Kg;26,55524603;False;381;;;
13749;Saco De Pao 7,5Kg;13,99118786;False;681;;;
12079;Saco Geladinho  100Un;72,73413418;False;403;;;
11941;Saco Wyda Pratic 2Kg Freezer E Geladeira;22,09878585;False;582;;;
13750;Sacola Plastica 30X45;51,63562299;False;143;;;
12074;Sacola Plastica 38X50 Amarela;12,98723009;False;947;;;
13162;Sacola Plastica 40X50 Azul;31,5358769;False;451;;;
13158;Sacola Plastica Pequena;26,21215786;False;145;;;
12284;Sacos Para Alimentos Freezer Wyda 2Kg pacote com 50 Unidades;12,81625721;False;392;7,89893E+12;;
5141;Sagu Cordeiro 200G;41,13342703;False;992;;;
11906;Sagu Cordeiro 500G;8,501884522;False;869;7,89607E+12;;
14343;Sake Seco Bonsai 750Ml;36,50738829;False;893;7,89673E+12;;
5482;Sal Cisne 1Kg Grosso;24,86278679;False;337;;;
5472;Sal Cisne 1Kg Refinado;14,67806677;False;1000;;;
11791;Sal Cordeiro 1Kg Refinado;21,99824089;False;515;7,89607E+12;;
5486;Sal Grosso Cordeiro 1Kg;0,540651391;False;587;7,89607E+12;;
5483;Sal Grosso Cordeiro 500G Alho;6,170351233;False;226;;;
5484;Sal Grosso Cordeiro 500G Calabresa;58,22305137;False;988;;;
5485;Sal Grosso Cordeiro 500G Ervas;6,97997544;False;386;;;
12033;Sal Grosso Salmonete 1Kg;42,68238617;False;966;7,89624E+12;;
15408;Sal Grosso Sosal 1Kg;40,86080474;False;600;7,89717E+12;;
5490;Sal Lebre 1Kg Grosso;26,67950274;False;13;;;
5477;Sal Lebre 1Kg Refinado;5,519573306;False;345;;;
13869;Sal Marfim 1Kg Refinado;41,57316861;False;118;;;
5479;Sal Norsal 1Kg Refinado;29,4549217;False;600;;;
10379;Sal Qualita 1Kg Grosso;12,84913525;False;939;7,895E+12;;
10376;Sal Qualita 1Kg Refinado;36,07347804;False;518;7,895E+12;;
12344;Sal Refinado 1Kg Cesta Basica;50,2147986;False;50;;;
12657;Sal Refinado Sosal 1Kg;21,17415591;False;292;7,89717E+12;;
15043;Sal Rubi 500G Rosa;5,748660224;False;466;7,89832E+12;;
5481;Sal Yoki Mais Vita 1Kg Iodado;1,140152607;False;862;;;
11920;Salame Defumado Perdigão 100g;35,26755988;False;232;7,89152E+12;;
12968;Salame Italiano AURORA Fatiado 100g;25,7431773;False;479;7,89116E+12;;
15198;Salame Lemonástico Sadia Salamitos 36g;24,98486883;False;500;7,89152E+12;;
11405;Salame SADIA Hamburguês em Fatias 100g;23,12216821;False;76;7,893E+12;;
130;Salame Sadia Italiano;4,65552748;False;828;130;;
131;Salame Tipo Italiano Marba;4,92111286;False;971;7,89727E+12;;
299;Salaminho Seara Kg;7,178861783;False;474;;;
11412;Salamitos Sadia 36G Pepperonico;35,23026766;False;829;;;
11413;Salamitos Sadia 36G Snack;19,45987181;False;782;;;
15550;Salamitos Sadia Queijo 36G;61,16790694;False;776;7,89152E+12;;
15670;Saleiro De Parede 16Cm;9,732613536;False;786;7,89838E+12;;
13143;Salg Bacon Amavita 45G;2,302129879;False;634;7,89893E+12;;
13733;Salg Bacon Sabor E Arte 40G;74,89176728;False;373;7,89896E+12;;
15462;Salg  Cheetos Onda Requej 75G;4,672881009;False;8;7,89284E+12;;
6911;Salg Ebicen 30G Camarao;13,79643895;False;794;;;
6912;Salg Ebicen 30G Cebola;1,424457817;False;855;;;
6913;Salg Ebicen 30G Pimenta Mexicana;17,59787095;False;274;;;
6792;Salg Elma Chips 103G Baconzitos;1,603516623;False;250;;;
6793;Salg Elma Chips 110G Cebolitos;23,30744553;False;881;;;
6798;Salg Elma Chips 164G Queijo;26,58156558;False;823;6798;;
6803;Salg Elma Chips 55G Doritos;10,71066377;False;749;;;
6810;Salg Elma Chips Baconzitos 55G;19,1918624;False;336;;;
6813;Salg Elma Chips Cebolitos 60G;60,41291268;False;716;;;
6814;Salg Elma Chips Cheetos 130G Mix De Quei;48,19225662;False;177;;;
6821;Salg Elma Chips Cheetos Bola 59G;46,96990905;False;68;;;
6825;Salg Elma Chips Doritos 96G Queijo Nacho;3,348786795;False;653;;;
15463;Salg Fandangos 80G Presunto;35,84686954;False;351;7,89284E+12;;
6922;Salg Fofura 90G Mix;14,60141615;False;468;7,89284E+12;;
6924;Salg Keleck 165G Bacon;9,123767781;False;898;;;
6925;Salg Keleck 165G Cebola;11,83128328;False;423;;;
6926;Salg Keleck 165G Churrasco;40,78583864;False;585;;;
6927;Salg Keleck 165G Max Pizza;12,27347614;False;996;6927;;
6928;Salg Keleck 165G Presunto;35,11817388;False;202;;;
6929;Salg Keleck 165G Queijo Bolinha;75,35222045;False;163;;;
6930;Salg Keleck 165G Requeijao;6,174098732;False;765;;;
12298;Salg Lobits Max 50G Cebola;39,81045103;False;756;7,89894E+12;;
12300;Salg Lobits Max 50G Churrasco;22,99916845;False;713;7,89894E+12;;
12296;Salg Lobits Max 50G Presunto;20,14816992;False;946;7,89894E+12;;
12294;Salg Lobits Max 50G Queijo;65,54337669;False;354;7,89894E+12;;
14349;Salg Lobits Max 50G Queijo Palito;58,57316848;False;662;7,89894E+12;;
13720;Salg Lobits Max 50G Requeijao;5,921347989;False;616;7,89894E+12;;
15787;Salg Lobits Max 70G Presunto;60,07877137;False;275;7,8965E+12;;
6933;Salg Lobits Max 80G Cebola;2,761251574;False;670;;;
6934;Salg Lobits Max 80G Churrasco;68,65186674;False;65;6934;;
6935;Salg Lobits Max 80G Pizza;7,891609752;False;117;;;
6936;Salg Lobits Max 80G Presunto;21,61164149;False;49;;;
6932;Salg Lobits Max 80G Queijo;44,49146298;False;158;;;
12872;Salg Lobits Super 100G Cebola;8,00167636;False;48;7,89894E+12;;
14633;Salg Miliopa Queijo 200G;50,93570039;False;108;7,89892E+12;;
13752;Salg Minas Sabor 130G Bacon;54,10508898;False;866;;;
12453;Salg Pepe Legal 70G Cebola E Salsa;3,83317163;False;248;7,89695E+12;;
15270;Salg Pepe Legal 70G Costelinha Limao;48,84352401;False;375;7,89695E+12;;
6937;Salg Pepe Legal Bacon 30G;10,7008491;False;991;;;
6899;Salg Pepe Legal Bacon 80G;0,859344166;False;732;;;
12416;Salg Qualitá 100G Cebola;18,89752376;False;843;7,895E+12;;
10130;Salg Qualitá 50G Pizza;16,23605118;False;876;7,895E+12;;
10146;Salg Qualitá 50G Presunto;40,13550303;False;52;7,895E+12;;
10427;Salg Qualitá 50G Queijo;13,87453952;False;673;7,895E+12;;
10116;Salg Qualitá 50G Queijo Lua;59,44329332;False;327;7,895E+12;;
10114;Salg Qualitá 50G Requeijao;28,77245559;False;495;7,895E+12;;
6938;Salg Rafitos 50G Bacon;42,55942772;False;934;;;
6939;Salg Rafitos 50G Cebola;29,78494687;False;301;;;
6940;Salg Rafitos 50G Churrasco;5,911511089;False;933;;;
6941;Salg Rafitos 50G Pizza;31,09370409;False;713;6941;;
6942;Salg Rafitos 50G Presunto;12,11858426;False;652;;;
6943;Salg Rafitos 50G Queijo;22,09731003;False;367;;;
6944;Salg Rafitos 50G Requeijao;10,13849031;False;75;;;
6845;Salg Torcida 80G Cebola;13,5858936;False;733;;;
13753;Salg Torcida 80G Galeto;31,06231202;False;484;;;
6849;Salg Torcida 80G Queijo;37,18225369;False;852;;;
6945;Salg Yokitos 108G Cebola;40,64166677;False;772;;;
6946;Salg Yokitos 135G Queijo;39,38019698;False;829;;;
6947;Salg Yokitos 153G Conchinhas Presunto;34,57709418;False;43;;;
6948;Salg Yokitos 153G Conchinhas Queijo;10,83568444;False;991;;;
6897;Salg Yokitos 45G Queijo;32,86710132;False;174;6897;;
6950;Salg Yokitos Batata Onda 90G Orig;6,905796536;False;762;;;
14568;Salgadinho BACONZITOS Elma Chips Bacon Pacote 28g;23,22586565;False;744;7,89284E+12;;
14832;Salgadinho Bacon Sabor e Arte Pacote 90g;43,1003051;False;353;7,89896E+12;;
15467;Salgadinho Batata Lays Classica 80G;19,47653624;False;917;7,89284E+12;;
14630;Salgadinho Batata Ondulada SPEED Cebola e Salsa 45g;31,29246171;False;189;7,89891E+12;;
